"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"72181","LE MANS","72000","LE MANS",,"47.981904549999996,0.19570115","47.981904549999996","0.19570115"
"72181","LE MANS","72100","LE MANS",,"47.981904549999996,0.19570115","47.981904549999996","0.19570115"
"72182","MANSIGNE","72510","MANSIGNE",,"47.745607449999994,0.13104929999999998","47.745607449999994","0.13104929999999998"
"72183","MARCON","72340","MARCON",,"47.7041392,0.5287098","47.7041392","0.5287098"
"72184","MAREIL EN CHAMPAGNE","72540","MAREIL EN CHAMPAGNE",,"47.98015345,-0.1769948","47.98015345","-0.1769948"
"72185","MAREIL SUR LOIR","72200","MAREIL SUR LOIR",,"47.72325255,0.0065281","47.72325255","0.0065281"
"72186","MARESCHE","72170","MARESCHE",,"48.2076195,0.149165","48.2076195","0.149165"
"72187","MARIGNE LAILLE","72220","MARIGNE LAILLE",,"47.81455775,0.35084375","47.81455775","0.35084375"
"72188","MAROLLETTE","72600","MAROLLETTE",,"48.3776467,0.36294575","48.3776467","0.36294575"
"72189","MAROLLES LES BRAULTS","72260","MAROLLES LES BRAULTS",,"48.2507559,0.32172310000000004","48.2507559","0.32172310000000004"
"72189","MAROLLES LES BRAULTS","72260","MAROLLES LES BRAULTS","DISSE SOUS BALLON","48.2507559,0.32172310000000004","48.2507559","0.32172310000000004"
"72190","MAROLLES LES ST CALAIS","72120","MAROLLES LES ST CALAIS",,"47.914629000000005,0.7882167","47.914629000000005","0.7882167"
"72191","MAYET","72360","MAYET",,"47.76179445,0.28094745","47.76179445","0.28094745"
"72192","LES MEES","72260","LES MEES",,"48.31271845,0.23838695","48.31271845","0.23838695"
"72193","MELLERAY","72320","MELLERAY",,"48.101203749999996,0.8084378999999999","48.101203749999996","0.8084378999999999"
"72194","MEURCE","72170","MEURCE",,"48.239569,0.2024775","48.239569","0.2024775"
"72195","MEZERAY","72270","MEZERAY",,"47.8316796,-0.021269499999999997","47.8316796","-0.021269499999999997"
"72196","MEZIERES SUR PONTHOUIN","72290","MEZIERES SUR PONTHOUIN",,"48.2047388,0.2938561","48.2047388","0.2938561"
"72197","MEZIERES SOUS LAVARDIN","72240","MEZIERES SOUS LAVARDIN",,"48.1570034,0.042352749999999995","48.1570034","0.042352749999999995"
"72198","LA MILESSE","72650","LA MILESSE",,"48.0640822,0.1301884","48.0640822","0.1301884"
"72199","MOITRON SUR SARTHE","72170","MOITRON SUR SARTHE",,"48.24726495,0.0516302","48.24726495","0.0516302"
"72199","MOITRON SUR SARTHE","72170","MOITRON SUR SARTHE","LE GUE LIAN","48.24726495,0.0516302","48.24726495","0.0516302"
"72200","MONCE EN BELIN","72230","MONCE EN BELIN",,"47.89641865,0.1956477","47.89641865","0.1956477"
"72201","MONCE EN SAOSNOIS","72260","MONCE EN SAOSNOIS",,"48.271644550000005,0.38399510000000003","48.271644550000005","0.38399510000000003"
"72202","MONHOUDOU","72260","MONHOUDOU",,"48.2864012,0.32741625","48.2864012","0.32741625"
"72204","MONTAILLE","72120","MONTAILLE",,"47.96406475,0.6936963","47.96406475","0.6936963"
"72205","MONTBIZOT","72380","MONTBIZOT",,"48.15037515,0.18211715","48.15037515","0.18211715"
"72208","MONTMIRAIL","72320","MONTMIRAIL",,"48.1074816,0.7728426","48.1074816","0.7728426"
"72209","MONTREUIL LE CHETIF","72130","MONTREUIL LE CHETIF",,"48.241035100000005,-0.033513350000000004","48.241035100000005","-0.033513350000000004"
"72210","MONTREUIL LE HENRI","72150","MONTREUIL LE HENRI",,"47.86210645,0.5714246","47.86210645","0.5714246"
"72211","MONT ST JEAN","72140","MONT ST JEAN",,"48.2430594,-0.11228235","48.2430594","-0.11228235"
"72212","MOULINS LE CARBONNEL","72130","MOULINS LE CARBONNEL",,"48.373376500000006,-0.0143203","48.373376500000006","-0.0143203"
"72213","MULSANNE","72230","MULSANNE",,"47.9189775,0.2439903","47.9189775","0.2439903"
"72214","NAUVAY","72260","NAUVAY",,"48.2532007,0.39383675","48.2532007","0.39383675"
"72215","NEUFCHATEL EN SAOSNOIS","72600","NEUFCHATEL EN SAOSNOIS",,"48.38700485,0.24835825","48.38700485","0.24835825"
"72216","NEUVILLALAIS","72240","NEUVILLALAIS",,"48.15428565,-0.0064267499999999984","48.15428565","-0.0064267499999999984"
"72217","NEUVILLE SUR SARTHE","72190","NEUVILLE SUR SARTHE",,"48.0716858,0.21486699999999997","48.0716858","0.21486699999999997"
"72218","NEUVILLETTE EN CHARNIE","72140","NEUVILLETTE EN CHARNIE",,"48.089455349999994,-0.20623144999999998","48.089455349999994","-0.20623144999999998"
"72219","BERNAY NEUVY EN CHAMPAGNE","72240","BERNAY NEUVY EN CHAMPAGNE","BERNAY EN CHAMPAGNE","48.0761482,-0.03310855","48.0761482","-0.03310855"
"72219","BERNAY NEUVY EN CHAMPAGNE","72240","BERNAY NEUVY EN CHAMPAGNE","NEUVY EN CHAMPAGNE","48.0761482,-0.03310855","48.0761482","-0.03310855"
"72220","NOGENT LE BERNARD","72110","NOGENT LE BERNARD",,"48.2415517,0.5052613","48.2415517","0.5052613"
"72221","NOGENT SUR LOIR","72500","NOGENT SUR LOIR",,"47.65725905,0.39969655000000004","47.65725905","0.39969655000000004"
"72222","NOUANS","72260","NOUANS",,"48.23833865,0.22804355","48.23833865","0.22804355"
"72223","NOYEN SUR SARTHE","72430","NOYEN SUR SARTHE",,"47.8569028,-0.103092","47.8569028","-0.103092"
"72224","NUILLE LE JALAIS","72370","NUILLE LE JALAIS",,"48.0226475,0.48720705","48.0226475","0.48720705"
"72225","OISSEAU LE PETIT","72610","OISSEAU LE PETIT",,"48.3473206,0.0751352","48.3473206","0.0751352"
"72226","OIZE","72330","OIZE",,"47.8056379,0.10965045","47.8056379","0.10965045"
"72227","PANON","72600","PANON",,"48.338607350000004,0.30124985000000004","48.338607350000004","0.30124985000000004"
"72228","PARCE SUR SARTHE","72300","PARCE SUR SARTHE",,"47.82709355,-0.19287870000000001","47.82709355","-0.19287870000000001"
"72229","PARENNES","72140","PARENNES",,"48.116948300000004,-0.1861677","48.116948300000004","-0.1861677"
"72230","PARIGNE LE POLIN","72330","PARIGNE LE POLIN",,"47.85568455000001,0.1226092","47.85568455000001","0.1226092"
"72231","PARIGNE L EVEQUE","72250","PARIGNE L EVEQUE",,"47.925135350000005,0.36402619999999997","47.925135350000005","0.36402619999999997"
"72232","NOTRE DAME DU PE","72300","NOTRE DAME DU PE",,"47.72877675,-0.33056684999999997","47.72877675","-0.33056684999999997"
"72233","PERAY","72260","PERAY",,"48.250663700000004,0.36945985000000003","48.250663700000004","0.36945985000000003"
"72234","PEZE LE ROBERT","72140","PEZE LE ROBERT",,"48.201158500000005,-0.0421117","48.201158500000005","-0.0421117"
"72235","PIACE","72170","PIACE",,"48.26551635,0.11546400000000001","48.26551635","0.11546400000000001"
"72236","PINCE","72300","PINCE",,"47.795557099999996,-0.36417144999999995","47.795557099999996","-0.36417144999999995"
"72237","PIRMIL","72430","PIRMIL",,"47.91294805,-0.08989249999999999","47.91294805","-0.08989249999999999"
"72238","PIZIEUX","72600","PIZIEUX",,"48.3219468,0.3324182","48.3219468","0.3324182"
"72239","POILLE SUR VEGRE","72350","POILLE SUR VEGRE",,"47.9168897,-0.2777535","47.9168897","-0.2777535"
"72241","MONTFORT LE GESNOIS","72450","MONTFORT LE GESNOIS",,"48.057354000000004,0.39876239999999996","48.057354000000004","0.39876239999999996"
"72243","PONTVALLAIN","72510","PONTVALLAIN",,"47.75993425,0.2060437","47.75993425","0.2060437"
"72244","PRECIGNE","72300","PRECIGNE",,"47.76314705,-0.3154329","47.76314705","-0.3154329"
"72245","PREVAL","72400","PREVAL",,"48.2238552,0.6180613500000001","48.2238552","0.6180613500000001"
"72246","PREVELLES","72110","PREVELLES",,"48.155516000000006,0.47353069999999997","48.155516000000006","0.47353069999999997"
"72247","PRUILLE LE CHETIF","72700","PRUILLE LE CHETIF",,"47.9934131,0.10620969999999999","47.9934131","0.10620969999999999"
"72248","PRUILLE L EGUILLE","72150","PRUILLE L EGUILLE",,"47.83812465,0.41864195000000004","47.83812465","0.41864195000000004"
"72249","LA QUINTE","72550","LA QUINTE",,"48.0514476,0.0437318","48.0514476","0.0437318"
"72250","RAHAY","72120","RAHAY",,"47.958076199999994,0.8075032","47.958076199999994","0.8075032"
"72251","RENE","72260","RENE",,"48.27742375,0.21821135","48.27742375","0.21821135"
"72252","REQUEIL","72510","REQUEIL",,"47.7865848,0.16262015","47.7865848","0.16262015"
"72253","ROEZE SUR SARTHE","72210","ROEZE SUR SARTHE",,"47.893870050000004,0.0641154","47.893870050000004","0.0641154"
"72254","ROUESSE FONTAINE","72610","ROUESSE FONTAINE",,"48.31555415,0.14875125","48.31555415","0.14875125"
"72255","ROUESSE VASSE","72140","ROUESSE VASSE",,"48.1549105,-0.1953096","48.1549105","-0.1953096"
"72256","ROUEZ","72140","ROUEZ",,"48.1322556,-0.11071665","48.1322556","-0.11071665"
"72257","ROUILLON","72700","ROUILLON",,"47.999675749999994,0.1424093","47.999675749999994","0.1424093"
"72259","ROUPERROUX LE COQUET","72110","ROUPERROUX LE COQUET",,"48.233122050000006,0.4405081","48.233122050000006","0.4405081"
"72260","RUAUDIN","72230","RUAUDIN",,"47.944345,0.2657396","47.944345","0.2657396"
"72261","RUILLE EN CHAMPAGNE","72240","RUILLE EN CHAMPAGNE",,"48.058756450000004,-0.12114885","48.058756450000004","-0.12114885"
"72262","LOIR EN VALLEE","72310","LOIR EN VALLEE","LA CHAPELLE GAUGAIN","47.7849154,0.6477986","47.7849154","0.6477986"
"72262","LOIR EN VALLEE","72310","LOIR EN VALLEE","LAVENAY","47.7849154,0.6477986","47.7849154","0.6477986"
"72262","LOIR EN VALLEE","72340","LOIR EN VALLEE","PONCE SUR LE LOIR","47.7849154,0.6477986","47.7849154","0.6477986"
"72262","LOIR EN VALLEE","72340","LOIR EN VALLEE","PONT DE BRAYE","47.7849154,0.6477986","47.7849154","0.6477986"
"72262","LOIR EN VALLEE","72340","LOIR EN VALLEE","RUILLE SUR LOIR","47.7849154,0.6477986","47.7849154","0.6477986"
"72264","SABLE SUR SARTHE","72300","SABLE SUR SARTHE",,"47.83971715,-0.35417175","47.83971715","-0.35417175"
"72265","ST AIGNAN","72110","ST AIGNAN",,"48.217194,0.3428832","48.217194","0.3428832"
"72266","ST AUBIN DE LOCQUENAY","72130","ST AUBIN DE LOCQUENAY",,"48.255977200000004,0.0093273","48.255977200000004","0.0093273"
"72267","ST AUBIN DES COUDRAIS","72400","ST AUBIN DES COUDRAIS",,"48.177129199999996,0.5834767000000001","48.177129199999996","0.5834767000000001"
"72268","ST BIEZ EN BELIN","72220","ST BIEZ EN BELIN",,"47.81716985,0.233093","47.81716985","0.233093"
"72269","ST CALAIS","72120","ST CALAIS",,"47.93199370000001,0.7418166500000001","47.93199370000001","0.7418166500000001"
"72270","ST CALEZ EN SAOSNOIS","72600","ST CALEZ EN SAOSNOIS",,"48.30603985,0.31227119999999997","48.30603985","0.31227119999999997"
"72271","ST CELERIN","72110","ST CELERIN",,"48.125808649999996,0.43487105000000004","48.125808649999996","0.43487105000000004"
"72272","STE CEROTTE","72120","STE CEROTTE",,"47.89897615,0.6889802","47.89897615","0.6889802"
"72273","ST CHRISTOPHE DU JAMBET","72170","ST CHRISTOPHE DU JAMBET",,"48.2372929,0.057905","48.2372929","0.057905"
"72274","ST CHRISTOPHE EN CHAMPAGNE","72540","ST CHRISTOPHE EN CHAMPAGNE",,"47.9624241,-0.1373055","47.9624241","-0.1373055"
"72275","ST CORNEILLE","72460","ST CORNEILLE",,"48.0785056,0.3440297","48.0785056","0.3440297"
"72276","ST COSME EN VAIRAIS","72110","ST COSME EN VAIRAIS",,"48.2739185,0.45856430000000004","48.2739185","0.45856430000000004"
"72277","ST DENIS DES COUDRAIS","72110","ST DENIS DES COUDRAIS",,"48.163866999999996,0.50201265","48.163866999999996","0.50201265"
"72278","ST DENIS D ORQUES","72350","ST DENIS D ORQUES",,"48.0298547,-0.27337714999999996","48.0298547","-0.27337714999999996"
"72279","ST GEORGES DE LA COUEE","72150","ST GEORGES DE LA COUEE",,"47.823233,0.5952473","47.823233","0.5952473"
"72280","ST GEORGES DU BOIS","72700","ST GEORGES DU BOIS",,"47.971917000000005,0.10340655","47.971917000000005","0.10340655"
"72281","ST GEORGES DU ROSAY","72110","ST GEORGES DU ROSAY",,"48.19739475,0.5237188","48.19739475","0.5237188"
"72282","ST GEORGES LE GAULTIER","72130","ST GEORGES LE GAULTIER",,"48.29561085,-0.1091673","48.29561085","-0.1091673"
"72283","ST GERMAIN D ARCE","72800","ST GERMAIN D ARCE",,"47.62581955,0.27924255","47.62581955","0.27924255"
"72286","ST GERVAIS DE VIC","72120","ST GERVAIS DE VIC",,"47.8818739,0.7291538","47.8818739","0.7291538"
"72289","STE JAMME SUR SARTHE","72380","STE JAMME SUR SARTHE",,"48.14080485,0.1594366","48.14080485","0.1594366"
"72289","STE JAMME SUR SARTHE","72380","STE JAMME SUR SARTHE","ANTOIGNE","48.14080485,0.1594366","48.14080485","0.1594366"
"72290","ST JEAN D ASSE","72380","ST JEAN D ASSE",,"48.154526700000005,0.12445155","48.154526700000005","0.12445155"
"72291","ST JEAN DE LA MOTTE","72510","ST JEAN DE LA MOTTE",,"47.75565995,0.061521","47.75565995","0.061521"
"72292","ST JEAN DES ECHELLES","72320","ST JEAN DES ECHELLES",,"48.128131499999995,0.7305085","48.128131499999995","0.7305085"
"72293","ST JEAN DU BOIS","72430","ST JEAN DU BOIS",,"47.8646982,-0.029962549999999998","47.8646982","-0.029962549999999998"
"72294","ST LEONARD DES BOIS","72130","ST LEONARD DES BOIS",,"48.3542592,-0.08928065","48.3542592","-0.08928065"
"72295","ST LONGIS","72600","ST LONGIS",,"48.3552142,0.33591605","48.3552142","0.33591605"
"72296","ST MAIXENT","72320","ST MAIXENT",,"48.10785665,0.6462468","48.10785665","0.6462468"
"72297","ST MARCEAU","72170","ST MARCEAU",,"48.18333535,0.12250855","48.18333535","0.12250855"
"72299","ST MARS D OUTILLE","72220","ST MARS D OUTILLE",,"47.87302325,0.343584","47.87302325","0.343584"
"72300","ST MARS LA BRIERE","72470","ST MARS LA BRIERE",,"48.02659275,0.38263650000000005","48.02659275","0.38263650000000005"
"72302","ST MARTIN DES MONTS","72400","ST MARTIN DES MONTS",,"48.15026615,0.5989107","48.15026615","0.5989107"
"72303","ST MICHEL DE CHAVAIGNES","72440","ST MICHEL DE CHAVAIGNES",,"48.0097661,0.5764361499999999","48.0097661","0.5764361499999999"
"72305","ST OUEN DE MIMBRE","72130","ST OUEN DE MIMBRE",,"48.2889051,0.05043145","48.2889051","0.05043145"
"72306","ST OUEN EN BELIN","72220","ST OUEN EN BELIN",,"47.83392395,0.21875195","47.83392395","0.21875195"
"72307","ST OUEN EN CHAMPAGNE","72350","ST OUEN EN CHAMPAGNE",,"47.9559284,-0.1767431","47.9559284","-0.1767431"
"72308","ST PATERNE LE CHEVAIN","72610","ST PATERNE LE CHEVAIN","LE CHEVAIN","48.41665545,0.12496825","48.41665545","0.12496825"
"72308","ST PATERNE LE CHEVAIN","72610","ST PATERNE LE CHEVAIN","ST PATERNE","48.41665545,0.12496825","48.41665545","0.12496825"
"72309","ST PAUL LE GAULTIER","72130","ST PAUL LE GAULTIER",,"48.32615285,-0.11171175","48.32615285","-0.11171175"
"72310","ST PAVACE","72190","ST PAVACE",,"48.0399197,0.1931043","48.0399197","0.1931043"
"72311","ST PIERRE DE CHEVILLE","72500","ST PIERRE DE CHEVILLE",,"47.63609475,0.42931264999999996","47.63609475","0.42931264999999996"
"72312","ST PIERRE DES BOIS","72430","ST PIERRE DES BOIS",,"47.9421032,-0.13549525","47.9421032","-0.13549525"
"72313","ST PIERRE DES ORMES","72600","ST PIERRE DES ORMES",,"48.2952798,0.42230695","48.2952798","0.42230695"
"72314","ST PIERRE DU LOROUER","72150","ST PIERRE DU LOROUER",,"47.797438150000005,0.50310585","47.797438150000005","0.50310585"
"72315","ST REMY DE SILLE","72140","ST REMY DE SILLE",,"48.184358399999994,-0.10348245","48.184358399999994","-0.10348245"
"72316","ST REMY DES MONTS","72600","ST REMY DES MONTS",,"48.3210102,0.379577","48.3210102","0.379577"
"72317","ST REMY DU VAL","72600","ST REMY DU VAL",,"48.3524051,0.24906925000000002","48.3524051","0.24906925000000002"
"72319","STE SABINE SUR LONGEVE","72380","STE SABINE SUR LONGEVE",,"48.13551,0.0876098","48.13551","0.0876098"
"72320","ST SATURNIN","72650","ST SATURNIN",,"48.060732099999996,0.17547259999999998","48.060732099999996","0.17547259999999998"
"72321","ST SYMPHORIEN","72240","ST SYMPHORIEN",,"48.080651599999996,-0.1375777","48.080651599999996","-0.1375777"
"72322","ST ULPHACE","72320","ST ULPHACE",,"48.15837485,0.8485450999999999","48.15837485","0.8485450999999999"
"72323","ST VICTEUR","72130","ST VICTEUR",,"48.3172615,0.03837625","48.3172615","0.03837625"
"72324","ST VINCENT DES PRES","72600","ST VINCENT DES PRES",,"48.2970456,0.37177459999999996","48.2970456","0.37177459999999996"
"72325","ST VINCENT DU LOROUER","72150","ST VINCENT DU LOROUER",,"47.81510975,0.4792449","47.81510975","0.4792449"
"72326","SAOSNES","72600","SAOSNES",,"48.3267316,0.29094845","48.3267316","0.29094845"
"72327","SARCE","72360","SARCE",,"47.7244877,0.23003465","47.7244877","0.23003465"
"72328","SARGE LES LE MANS","72190","SARGE LES LE MANS",,"48.0394294,0.2503083","48.0394294","0.2503083"
"72329","SAVIGNE L EVEQUE","72460","SAVIGNE L EVEQUE",,"48.0835597,0.28104205","48.0835597","0.28104205"
"72330","SAVIGNE SOUS LE LUDE","72800","SAVIGNE SOUS LE LUDE",,"47.6337933,0.06484675000000001","47.6337933","0.06484675000000001"
"72331","SCEAUX SUR HUISNE","72160","SCEAUX SUR HUISNE",,"48.098785750000005,0.5791423499999999","48.098785750000005","0.5791423499999999"
"72332","SEGRIE","72170","SEGRIE",,"48.212197450000005,0.011701249999999996","48.212197450000005","0.011701249999999996"
"72333","SEMUR EN VALLON","72390","SEMUR EN VALLON",,"48.02103905,0.6743597","48.02103905","0.6743597"
"72334","SILLE LE GUILLAUME","72140","SILLE LE GUILLAUME",,"48.1893613,-0.1331074","48.1893613","-0.1331074"
"72335","SILLE LE PHILIPPE","72460","SILLE LE PHILIPPE",,"48.1054069,0.35036375","48.1054069","0.35036375"
"72336","SOLESMES","72300","SOLESMES",,"47.8408817,-0.2831931","47.8408817","-0.2831931"
"72337","SOUGE LE GANELON","72130","SOUGE LE GANELON",,"48.315833850000004,-0.04254495","48.315833850000004","-0.04254495"
"72338","SOUILLE","72380","SOUILLE",,"48.1207669,0.1722395","48.1207669","0.1722395"
"72339","SOULIGNE FLACE","72210","SOULIGNE FLACE",,"47.96830645,0.018037150000000002","47.96830645","0.018037150000000002"
"72340","SOULIGNE SOUS BALLON","72290","SOULIGNE SOUS BALLON",,"48.1336082,0.23382875000000003","48.1336082","0.23382875000000003"
"72341","SOULITRE","72370","SOULITRE",,"48.02048125,0.44018675","48.02048125","0.44018675"
"72342","SOUVIGNE SUR MEME","72400","SOUVIGNE SUR MEME",,"48.213185949999996,0.64727475","48.213185949999996","0.64727475"
"72343","SOUVIGNE SUR SARTHE","72300","SOUVIGNE SUR SARTHE",,"47.82659435,-0.4102709","47.82659435","-0.4102709"
"72344","SPAY","72700","SPAY",,"47.92152175,0.1501033","47.92152175","0.1501033"
"72345","SURFONDS","72370","SURFONDS",,"47.980548549999995,0.46228945","47.980548549999995","0.46228945"
"72346","LA SUZE SUR SARTHE","72210","LA SUZE SUR SARTHE",,"47.8766302,0.02434485","47.8766302","0.02434485"
"72347","TASSE","72430","TASSE",,"47.8897914,-0.1530859","47.8897914","-0.1530859"
"72348","TASSILLE","72540","TASSILLE",,"47.98933185,-0.09500105","47.98933185","-0.09500105"
"72349","TEILLE","72290","TEILLE",,"48.18600695,0.1790024","48.18600695","0.1790024"
"72350","TELOCHE","72220","TELOCHE",,"47.8903737,0.2805343","47.8903737","0.2805343"
"72351","TENNIE","72240","TENNIE",,"48.1120576,-0.0986862","48.1120576","-0.0986862"
"72352","TERREHAULT","72110","TERREHAULT",,"48.20247985,0.40780085","48.20247985","0.40780085"
"72353","THELIGNY","72320","THELIGNY",,"48.1707427,0.7882127999999999","48.1707427","0.7882127999999999"
"72354","THOIGNE","72260","THOIGNE",,"48.2863708,0.2502419","48.2863708","0.2502419"
"72355","THOIRE SOUS CONTENSOR","72610","THOIRE SOUS CONTENSOR",,"48.31132995,0.20430115","48.31132995","0.20430115"
"72356","THOIRE SUR DINAN","72500","THOIRE SUR DINAN",,"47.766268999999994,0.4602756","47.766268999999994","0.4602756"
"72357","THOREE LES PINS","72800","THOREE LES PINS",,"47.66400315,0.0384787","47.66400315","0.0384787"
"72358","THORIGNE SUR DUE","72160","THORIGNE SUR DUE",,"48.02941955,0.51749055","48.02941955","0.51749055"
"72359","TORCE EN VALLEE","72110","TORCE EN VALLEE",,"48.13260135,0.39342315","48.13260135","0.39342315"
"72360","TRANGE","72650","TRANGE",,"48.032396899999995,0.11496495","48.032396899999995","0.11496495"
"72361","TRESSON","72440","TRESSON",,"47.90117615,0.5588489","47.90117615","0.5588489"
"72362","LE TRONCHET","72170","LE TRONCHET",,"48.18002175,0.07999305","48.18002175","0.07999305"
"72363","TUFFE VAL DE LA CHERONNE","72160","TUFFE VAL DE LA CHERONNE","ST HILAIRE LE LIERRU","48.11764655,0.51834155","48.11764655","0.51834155"
"72363","TUFFE VAL DE LA CHERONNE","72160","TUFFE VAL DE LA CHERONNE","TUFFE","48.11764655,0.51834155","48.11764655","0.51834155"
"72364","VAAS","72500","VAAS",,"47.6728367,0.30742725000000004","47.6728367","0.30742725000000004"
"72366","VALENNES","72320","VALENNES",,"48.0036035,0.8069266","48.0036035","0.8069266"
"72367","VALLON SUR GEE","72540","VALLON SUR GEE",,"47.95730305,-0.08307434999999999","47.95730305","-0.08307434999999999"
"72368","VANCE","72310","VANCE",,"47.8305188,0.6553017999999999","47.8305188","0.6553017999999999"
"72369","VERNEIL LE CHETIF","72360","VERNEIL LE CHETIF",,"47.72265975,0.2950506","47.72265975","0.2950506"
"72370","VERNIE","72170","VERNIE",,"48.18176175,0.017502950000000003","48.18176175","0.017502950000000003"
"72372","VEZOT","72600","VEZOT",,"48.3537338,0.29613354999999997","48.3537338","0.29613354999999997"
"72373","VIBRAYE","72320","VIBRAYE",,"48.048923650000006,0.7412383499999999","48.048923650000006","0.7412383499999999"
"72374","VILLAINES LA CARELLE","72600","VILLAINES LA CARELLE",,"48.39295815,0.29755175","48.39295815","0.29755175"
"72375","VILLAINES LA GONAIS","72400","VILLAINES LA GONAIS",,"48.1358496,0.6096843999999999","48.1358496","0.6096843999999999"
"72376","VILLAINES SOUS LUCE","72150","VILLAINES SOUS LUCE",,"47.8797586,0.50242605","47.8797586","0.50242605"
"72377","VILLAINES SOUS MALICORNE","72270","VILLAINES SOUS MALICORNE",,"47.753902,-0.10577690000000001","47.753902","-0.10577690000000001"
"72378","VION","72300","VION",,"47.813550649999996,-0.26537285","47.813550649999996","-0.26537285"
"72379","VIRE EN CHAMPAGNE","72350","VIRE EN CHAMPAGNE",,"47.986210549999996,-0.2921283","47.986210549999996","-0.2921283"
"72380","VIVOIN","72170","VIVOIN",,"48.2460181,0.16394694999999998","48.2460181","0.16394694999999998"
"72381","VOIVRES LES LE MANS","72210","VOIVRES LES LE MANS",,"47.9273715,0.07810085","47.9273715","0.07810085"
"72382","VAL DE LA HUNE","72440","VAL DE LA HUNE","ST MARS DE LOCQUENAY","47.9456572,0.4707091","47.9456572","0.4707091"
"72382","VAL DE LA HUNE","72440","VAL DE LA HUNE","VOLNAY","47.9456572,0.4707091","47.9456572","0.4707091"
"72383","VOUVRAY SUR HUISNE","72160","VOUVRAY SUR HUISNE",,"48.0844956,0.5538813499999999","48.0844956","0.5538813499999999"
"72385","YVRE LE POLIN","72330","YVRE LE POLIN",,"47.83760945,0.15632010000000002","47.83760945","0.15632010000000002"
"72386","YVRE L EVEQUE","72530","YVRE L EVEQUE",,"48.02654195,0.2854706","48.02654195","0.2854706"
"73001","AIGUEBELETTE LE LAC","73610","AIGUEBELETTE LE LAC",,"45.5446131,5.8110750499999995","45.5446131","5.8110750499999995"
"73003","GRAND AIGUEBLANCHE","73260","GRAND AIGUEBLANCHE","AIGUEBLANCHE","45.5150717,6.516189799999999","45.5150717","6.516189799999999"
"73003","GRAND AIGUEBLANCHE","73260","GRAND AIGUEBLANCHE","LE BOIS","45.5150717,6.516189799999999","45.5150717","6.516189799999999"
"73003","GRAND AIGUEBLANCHE","73260","GRAND AIGUEBLANCHE","ST OYEN","45.5150717,6.516189799999999","45.5150717","6.516189799999999"
"73004","AILLON LE JEUNE","73340","AILLON LE JEUNE",,"45.6032172,6.086298749999999","45.6032172","6.086298749999999"
"73005","AILLON LE VIEUX","73340","AILLON LE VIEUX",,"45.652922450000005,6.0797221","45.652922450000005","6.0797221"
"73006","AIME LA PLAGNE","73210","AIME LA PLAGNE","AIME","45.5661445,6.6118898","45.5661445","6.6118898"
"73006","AIME LA PLAGNE","73210","AIME LA PLAGNE","GRANIER","45.5661445,6.6118898","45.5661445","6.6118898"
"73006","AIME LA PLAGNE","73210","AIME LA PLAGNE","LONGEFOY","45.5661445,6.6118898","45.5661445","6.6118898"
"73006","AIME LA PLAGNE","73210","AIME LA PLAGNE","MONTGIROD","45.5661445,6.6118898","45.5661445","6.6118898"
"73006","AIME LA PLAGNE","73210","AIME LA PLAGNE","TESSENS","45.5661445,6.6118898","45.5661445","6.6118898"
"73006","AIME LA PLAGNE","73210","AIME LA PLAGNE","VILLETTE","45.5661445,6.6118898","45.5661445","6.6118898"
"73007","AITON","73220","AITON",,"45.575832399999996,6.2543288","45.575832399999996","6.2543288"
"73008","AIX LES BAINS","73100","AIX LES BAINS",,"45.694294049999996,5.903492699999999","45.694294049999996","5.903492699999999"
"73010","ENTRELACS","73410","ENTRELACS","ALBENS","45.7864531,5.91489285","45.7864531","5.91489285"
"73010","ENTRELACS","73410","ENTRELACS","ANSIGNY","45.7864531,5.91489285","45.7864531","5.91489285"
"73010","ENTRELACS","73410","ENTRELACS","CESSENS","45.7864531,5.91489285","45.7864531","5.91489285"
"73010","ENTRELACS","73410","ENTRELACS","EPERSY","45.7864531,5.91489285","45.7864531","5.91489285"
"73010","ENTRELACS","73410","ENTRELACS","MOGNARD","45.7864531,5.91489285","45.7864531","5.91489285"
"73010","ENTRELACS","73410","ENTRELACS","ST GERMAIN LA CHAMBOTTE","45.7864531,5.91489285","45.7864531","5.91489285"
"73010","ENTRELACS","73410","ENTRELACS","ST GIROD","45.7864531,5.91489285","45.7864531","5.91489285"
"73011","ALBERTVILLE","73200","ALBERTVILLE",,"45.664695050000006,6.41000525","45.664695050000006","6.41000525"
"73012","ALBIEZ LE JEUNE","73300","ALBIEZ LE JEUNE",,"45.239853499999995,6.35861915","45.239853499999995","6.35861915"
"73013","ALBIEZ MONTROND","73300","ALBIEZ MONTROND",,"45.189476600000006,6.34284625","45.189476600000006","6.34284625"
"73014","ALLONDAZ","73200","ALLONDAZ",,"45.7102615,6.37133075","45.7102615","6.37133075"
"73015","LES ALLUES","73550","LES ALLUES",,"45.36436569999999,6.5928805","45.36436569999999","6.5928805"
"73015","LES ALLUES","73550","LES ALLUES","MERIBEL LES ALLUES","45.36436569999999,6.5928805","45.36436569999999","6.5928805"
"73017","APREMONT","73190","APREMONT",,"45.499836,5.93750715","45.499836","5.93750715"
"73018","ARBIN","73800","ARBIN",,"45.511417949999995,6.0735254","45.511417949999995","6.0735254"
